year,AAGE_Age:Total_Sex:Total_Education:Total,ALS_Age:Middle-aged_Sex:Total_Education:Total,ALS_Age:Old_Sex:Total_Education:Total,ALS_Age:Total_Sex:Female_Education:Total,ALS_Age:Total_Sex:Male_Education:Total,ALS_Age:Total_Sex:Total_Education:Total,ALS_Age:Young_Sex:Total_Education:Total,ANS_Age:Middle-aged_Sex:Total_Education:Total,ANS_Age:Old_Sex:Total_Education:Total,ANS_Age:Total_Sex:Female_Education:Total,ANS_Age:Total_Sex:Male_Education:Total,ANS_Age:Total_Sex:Total_Education:Total,ANS_Age:Young_Sex:Total_Education:Total,AWLLS_Age:Total_Sex:Total_Education:Total,AWLNS_Age:Total_Sex:Total_Education:Total,Difficulty making ends meet_Age:Total_Sex:Total_Education:Total,EAP_Age:Total_Sex:Total_Education:Total,ER_Age:Middle-aged_Sex:Total_Education:Total,ER_Age:Old_Sex:Total_Education:Total,ER_Age:Total_Sex:Female_Education:Total,ER_Age:Total_Sex:Male_Education:Total,ER_Age:Total_Sex:Total_Education:Primary education,ER_Age:Total_Sex:Total_Education:Secondary education,ER_Age:Total_Sex:Total_Education:Tertiary education,ER_Age:Total_Sex:Total_Education:Total,ER_Age:Young_Sex:Total_Education:Total,FSAN_Age:Middle-aged_Sex:Total_Education:Total,FSAN_Age:Old_Sex:Total_Education:Total,FSAN_Age:Total_Sex:Female_Education:Total,FSAN_Age:Total_Sex:Male_Education:Total,FSAN_Age:Total_Sex:Total_Education:Secondary education,FSAN_Age:Total_Sex:Total_Education:Tertiary education,FSAN_Age:Total_Sex:Total_Education:Total,FSAN_Age:Young_Sex:Total_Education:Total,FTUELT_Age:Total_Sex:Total_Education:Total,GWG_Age:Total_Sex:Total_Education:Total,HDBRIP_Age:Total_Sex:Total_Education:Total,HSG_Age:Middle-aged_Sex:Total_Education:Total,HSG_Age:Old_Sex:Total_Education:Total,HSG_Age:Total_Sex:Female_Education:Total,HSG_Age:Total_Sex:Male_Education:Total,HSG_Age:Total_Sex:Total_Education:Primary education,HSG_Age:Total_Sex:Total_Education:Secondary education,HSG_Age:Total_Sex:Total_Education:Tertiary education,HSG_Age:Total_Sex:Total_Education:Total,HSG_Age:Young_Sex:Total_Education:Total,H_Age:Total_Sex:Female_Education:Total,H_Age:Total_Sex:Male_Education:Total,H_Age:Total_Sex:Total_Education:Total,JS_Age:Middle-aged_Sex:Total_Education:Total,JS_Age:Old_Sex:Total_Education:Total,JS_Age:Total_Sex:Female_Education:Total,JS_Age:Total_Sex:Male_Education:Total,JS_Age:Total_Sex:Total_Education:Primary education,JS_Age:Total_Sex:Total_Education:Secondary education,JS_Age:Total_Sex:Total_Education:Tertiary education,JS_Age:Total_Sex:Total_Education:Total,JS_Age:Young_Sex:Total_Education:Total,LE_Age:Total_Sex:Female_Education:Primary education,LE_Age:Total_Sex:Female_Education:Secondary education,LE_Age:Total_Sex:Female_Education:Tertiary education,LE_Age:Total_Sex:Female_Education:Total,LE_Age:Total_Sex:Male_Education:Primary education,LE_Age:Total_Sex:Male_Education:Secondary education,LE_Age:Total_Sex:Male_Education:Tertiary education,LE_Age:Total_Sex:Male_Education:Total,LE_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Middle-aged_Sex:Total_Education:Total,LHWPW_Age:Old_Sex:Total_Education:Total,LHWPW_Age:Total_Sex:Female_Education:Total,LHWPW_Age:Total_Sex:Male_Education:Total,LHWPW_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Young_Sex:Total_Education:Total,LMIS_Age:Total_Sex:Total_Education:Total,LS score less than 5_Age:Total_Sex:Total_Education:Total,LSS_Age:Total_Sex:Total_Education:Total,LS_Age:Middle-aged_Sex:Total_Education:Total,LS_Age:Old_Sex:Total_Education:Total,LS_Age:Total_Sex:Female_Education:Total,LS_Age:Total_Sex:Male_Education:Total,LS_Age:Total_Sex:Total_Education:Primary education,LS_Age:Total_Sex:Total_Education:Secondary education,LS_Age:Total_Sex:Total_Education:Tertiary education,LS_Age:Total_Sex:Total_Education:Total,LS_Age:Young_Sex:Total_Education:Total,LTUR_Age:Middle-aged_Sex:Total_Education:Total,LTUR_Age:Old_Sex:Total_Education:Total,LTUR_Age:Total_Sex:Female_Education:Total,LTUR_Age:Total_Sex:Male_Education:Total,LTUR_Age:Total_Sex:Total_Education:Primary education,LTUR_Age:Total_Sex:Total_Education:Secondary education,LTUR_Age:Total_Sex:Total_Education:Tertiary education,LTUR_Age:Total_Sex:Total_Education:Total,LTUR_Age:Young_Sex:Total_Education:Total,NAB_Age:Middle-aged_Sex:Total_Education:Total,NAB_Age:Old_Sex:Total_Education:Total,NAB_Age:Total_Sex:Female_Education:Total,NAB_Age:Total_Sex:Male_Education:Total,NAB_Age:Total_Sex:Total_Education:Primary education,NAB_Age:Total_Sex:Total_Education:Secondary education,NAB_Age:Total_Sex:Total_Education:Tertiary education,NAB_Age:Total_Sex:Total_Education:Total,NAB_Age:Young_Sex:Total_Education:Total,NEET_Age:Total_Sex:Female_Education:Total,NEET_Age:Total_Sex:Male_Education:Total,NEET_Age:Total_Sex:Total_Education:Total,Not FSAN_Age:Total_Sex:Total_Education:Total,Not HSG_Age:Total_Sex:Total_Education:Total,PH+_Age:Middle-aged_Sex:Total_Education:Total,PH+_Age:Old_Sex:Total_Education:Total,PH+_Age:Total_Sex:Female_Education:Total,PH+_Age:Total_Sex:Male_Education:Total,PH+_Age:Total_Sex:Total_Education:Primary education,PH+_Age:Total_Sex:Total_Education:Secondary education,PH+_Age:Total_Sex:Total_Education:Tertiary education,PH+_Age:Total_Sex:Total_Education:Total,PH+_Age:Young_Sex:Total_Education:Total,PH_Age:Total_Sex:Total_Education:Total,RD_Age:Total_Sex:Total_Education:Total,SMS_Age:Total_Sex:Female_Education:Total,SMS_Age:Total_Sex:Male_Education:Total,SMS_Age:Total_Sex:Total_Education:Primary education,SMS_Age:Total_Sex:Total_Education:Secondary education,SMS_Age:Total_Sex:Total_Education:Tertiary education,SMS_Age:Total_Sex:Total_Education:Total,SRS_Age:Total_Sex:Female_Education:Total,SRS_Age:Total_Sex:Male_Education:Total,SRS_Age:Total_Sex:Total_Education:Primary education,SRS_Age:Total_Sex:Total_Education:Secondary education,SRS_Age:Total_Sex:Total_Education:Tertiary education,SRS_Age:Total_Sex:Total_Education:Total,SSS_Age:Total_Sex:Female_Education:Total,SSS_Age:Total_Sex:Male_Education:Total,SSS_Age:Total_Sex:Total_Education:Primary education,SSS_Age:Total_Sex:Total_Education:Secondary education,SSS_Age:Total_Sex:Total_Education:Tertiary education,SSS_Age:Total_Sex:Total_Education:Total,SS_Age:Middle-aged_Sex:Total_Education:Total,SS_Age:Old_Sex:Total_Education:Total,SS_Age:Total_Sex:Female_Education:Total,SS_Age:Total_Sex:Male_Education:Total,SS_Age:Total_Sex:Total_Education:Secondary education,SS_Age:Total_Sex:Total_Education:Tertiary education,SS_Age:Total_Sex:Total_Education:Total,SS_Age:Young_Sex:Total_Education:Total,SWLMS_Age:Total_Sex:Total_Education:Total,SWLRS_Age:Total_Sex:Total_Education:Total,SWLSS_Age:Total_Sex:Total_Education:Total,Satisfaction with personal relationships score less than 5_Age:Total_Sex:Total_Education:Total,Satisfaction with personal relationships_Age:Middle-aged_Sex:Total_Education:Total,Satisfaction with personal relationships_Age:Old_Sex:Total_Education:Total,Satisfaction with personal relationships_Age:Total_Sex:Female_Education:Total,Satisfaction with personal relationships_Age:Total_Sex:Male_Education:Total,Satisfaction with personal relationships_Age:Total_Sex:Total_Education:Primary education,Satisfaction with personal relationships_Age:Total_Sex:Total_Education:Secondary education,Satisfaction with personal relationships_Age:Total_Sex:Total_Education:Tertiary education,Satisfaction with personal relationships_Age:Total_Sex:Total_Education:Total,Satisfaction with personal relationships_Age:Young_Sex:Total_Education:Total,TAHDIQ_Age:Total_Sex:Total_Education:Total,TALS_Age:Total_Sex:Total_Education:Total,TANS_Age:Total_Sex:Total_Education:Total,TEFTED_Age:Total_Sex:Total_Education:Total,TMSD_Age:Total_Sex:Total_Education:Total,TRSD_Age:Total_Sex:Total_Education:Total,TSSD_Age:Total_Sex:Total_Education:Total,Top LS scores quintile_Age:Total_Sex:Total_Education:Total,Top personal relationship satisfaction scores quintile_Age:Total_Sex:Total_Education:Total,VT_Age:Middle-aged_Sex:Total_Education:Total,VT_Age:Old_Sex:Total_Education:Total,VT_Age:Total_Sex:Female_Education:Total,VT_Age:Total_Sex:Male_Education:Total,VT_Age:Total_Sex:Total_Education:Secondary education,VT_Age:Total_Sex:Total_Education:Tertiary education,VT_Age:Total_Sex:Total_Education:Total,VT_Age:Young_Sex:Total_Education:Total,SAD_deaths_Age:Total_Sex:Female_Education:Total,SAD_deaths_Age:Total_Sex:Male_Education:Total,SAD_deaths_Age:Total_Sex:Total_Education:Total
2004,33489.0,,,,,,,,,,,,,,,,,70.67894806,51.53781343,60.18031977,75.00720705,,,,67.44539325,43.0053369,,,,,,,,,23.19639424,25.01352814,,,,,,,,,,,2.0,5.3,3.7,,,,,,,,,,,,,82.4,,,,78.0,80.3,23.89508905,11.66261364,9.840326679,33.22722243,21.87825531,12.36172002,,,,,,,,,,,,,3.137113047,3.11152098,3.160155127,3.179016739,,,,3.16338131,2.589482257,,,,,,,,,,30.29949,35.580196,32.990765,,,80.0,37.3,73.8,79.9,54.3,84.5,82.6,76.8,94.8,23.2,7.350800582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827427254,,,,,,,,,,,,,,6.286719322,15.85815525,10.92942905
2005,33598.0,,,,,,,,,,,,,,,,99.999,71.60889231,52.38128414,61.67230931,75.12538463,41.266068,66.750198,81.300407,68.2694541,45.68600091,,,,,,,,,22.98169738,21.92439863,,,,,,,,,,,2.0,4.7,3.3,33.12793732,34.36283493,30.97357178,40.40295029,36.43614578,62.30189514,15.03069878,35.77321625,40.97052765,,,,82.2,,,,78.2,80.3,23.8468316,9.615936373,9.597365285,33.49670299,21.8163881,12.35243457,,,,,,,,,,,,,2.899468393,3.184281944,2.767493626,3.024911228,,,,2.89868474,2.051179469,,,,,,,,,,31.254944,36.721725,33.954201,,,80.90000153,37.3,74.5,80.4,55.7,83.8,83.3,77.3,95.0,22.7,6.70995671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.826693227,,,,,,,,,,,,,,7.673564434,15.52865124,11.53679752
2006,34541.0,,,,,,,,,,,,,,,,,72.50619427,54.8205017,62.71647582,76.19122716,,,,69.32801229,45.71322349,,,,,,,76.67691946,,22.49904805,21.95521573,,,,,,,,,,,1.6,5.2,3.4,,,,,,,,,,,,,82.5,,,,78.7,80.7,23.59982711,10.6494026,9.360460914,33.41570515,21.72374507,11.89419397,,,7.204222095,,,,,,,,,,2.692461669,3.54912075,2.723860035,3.152171951,,,,2.943796091,2.705135129,,,,,,,,19.16538905,,30.143877,36.462673,33.26614,20.71462451,,82.19999695,39.7,76.6,81.3,55.4,85.5,85.7,78.9,97.8,21.1,6.223419337,,,,,,441.8587278,,,,,,438.6722748,,,,,,453.9037081,,,,,,,91.59049502,,,,,,,,,,,,,,,,,,4.7970531,,,,,,,,,,,,63.55,,5.881184578,15.2725563,10.38714504
2007,34879.0,,,,,,,,,,,,,,,,,74.01769434,57.06465127,64.28520444,77.67318228,42.652809,69.157745,82.959091,70.85728588,46.4390209,,,,,,,65.69338475,,22.26999068,20.40924794,,,,,,,,,,,0.8,3.6,2.2,,,,,,,,,,,,,82.4,,,,78.7,80.7,24.70107637,12.90404675,9.502001425,35.19247188,22.76085556,13.18179451,8.195001602,,12.90095166,,,,,,,,,,2.143427653,2.828538681,2.067192568,2.601557346,,,,2.344610317,2.148764179,,,,,,,,18.24773275,,31.771275,33.436611,32.620743,30.93100235,,82.44999695,41.0,76.4,82.0,56.5,84.8,84.8,79.1,95.1,20.9,5.728879072,,,,,,,,,,,,,,,,,,,,,,,,,84.9943195,,,,,,,,,,,,,,,,,,4.901378006,,,,,,,,,,,,,,5.578374863,15.09697056,10.23105907
2008,34129.0,,,,,,,,,,,,,,,,,74.98336197,58.3198208,65.36408842,78.42326126,44.843479,69.958076,82.788483,71.77519355,47.26497379,,,,,,,72.41404122,,21.36070223,22.05882353,,,,,,,,,,,1.0,3.3,2.1,,,,,,,,,,,,,83.0,,,,79.0,81.1,22.95655811,11.94640591,9.219211412,32.31367751,21.04741667,11.47893259,7.089602947,,13.9528837,,,,,,,,,,1.716477148,1.850082352,1.516534112,2.005062542,,,,1.765227017,1.470393062,,,,,,,,19.30611507,,28.428099,30.830553,29.652491,25.07627361,,83.40000153,39.3,76.9,82.6,59.5,85.5,85.0,79.7,97.3,20.3,5.924203037,,,,,,,,,,,,,,,,,,,,,,,,,85.18944897,,,,,,,,,,,,,,,,,,4.876450864,,,,,,,,,,,,,,5.195703983,14.68318748,9.827079773
2009,33299.0,,,,,,,,,,,,,,,,,73.81474675,58.61739513,65.39509246,76.44856538,44.282337,69.030426,82.376495,70.82432822,44.93258173,,,,,,,70.29241625,,22.15229026,21.13599802,,,,,,,,,,,0.8,3.5,2.1,,,,,,,,,,,,,83.3,,,,79.6,81.5,20.51812382,10.41439689,8.050095094,28.96648308,18.60108227,9.654219582,8.507486343,,6.296296005,,,,,,,,,,1.837395074,2.022872739,1.548953451,2.320188982,,,,1.948287843,2.00357027,,,,,,,,18.78956246,,28.707224,32.872063,30.828192,26.96702594,,83.05000305,41.8,77.1,82.5,58.4,86.4,84.0,79.8,96.8,20.2,4.622516733,,,,,,446.8637639,,,,,,473.9899506,,,,,,454.8509632,,,,,,,92.9721169,,,,,,,,,,,,,,,,,,4.831469243,,,,,,,,,,,,64.72,,6.383905888,15.81567192,10.99715996
2010,33256.0,,,,,,,,,,,,,,,,99.999,74.934377,59.63335383,66.53571043,77.39264893,44.704735,70.149292,82.377548,71.87121844,45.07733603,71.05286121,70.55298686,65.17922878,76.7026186,70.30636668,75.3737092,58.63482158,70.96518874,21.43336842,20.39157739,,,,,,,,,,,1.0,3.3,2.1,,,,,,,,,,,,,83.6,,,,79.7,81.7,20.70789841,10.53074804,8.576506435,29.08795261,18.92264684,9.541083592,6.063438416,,11.53090687,,,,,,,,,,1.791926851,2.258119147,1.499834846,2.318766091,,,,1.921386478,1.68697975,18.77242625,21.48510367,18.21683198,16.61826521,27.52891779,17.91947633,14.68328536,19.7430627,11.75040081,27.418436,33.598404,30.469543,38.30273555,,84.44999695,44.2,78.8,83.6,64.0,86.6,85.3,81.1,97.5,18.9,4.919400542,,,,,,,,,,,,,,,,,,,88.9552772,88.01679015,90.25282264,88.68537545,89.24142122,91.563797,86.04794737,91.47642851,,,,,,,,,,,,,,,,,4.748005982,,,,,,,,,,,,,,5.690727234,16.02753258,10.76822472
2011,33570.0,,,,,,,,,,,,,,,,99.999,75.83795706,61.06289906,67.41475664,78.49214826,45.631592,70.869781,82.812759,72.86160123,44.43333326,71.05286121,70.55298686,65.17922878,76.7026186,70.30636668,75.3737092,61.39070375,70.96518874,22.45438091,19.65966691,18.1,,,,,,,,,,1.1,3.5,2.3,,,,,,,,,,57.32947,60.24118,61.17027,83.5,53.46188,56.77384,59.07164,79.9,81.8,19.09306021,10.21943583,7.909644658,26.91431526,17.58133907,9.7647276,4.898605347,,10.66908602,,,,,,,,,,1.385747202,1.839123344,1.34150754,1.574102532,,,,1.463299583,1.040485895,18.77242625,21.48510367,18.21683198,16.61826521,27.52891779,17.91947633,14.68328536,20.13705586,11.75040081,26.931759,34.814907,30.829447,37.55626333,,85.80000305,43.1,79.5,83.5,58.9,87.9,85.4,81.5,97.8,18.5,4.918623815,,,,,,,,,,,,,,,,,,,88.9552772,88.01679015,90.25282264,88.68537545,89.24142122,91.563797,88.76003289,91.47642851,,,,,,,,,,,,,,7.3,,,4.779368213,,,,,,,,,,,,,,7.130777359,14.37929153,10.66798115
2012,34140.0,,,,,,,,,,,,,,,,99.999,76.80438721,63.12516637,68.64474965,79.61170304,47.181446,71.705704,84.860222,74.03659256,43.50801039,71.05286121,70.55298686,65.17922878,76.7026186,70.30636668,75.3737092,63.30958271,70.96518874,21.82959685,20.0,18.4,,,,,,,,,,0.7,2.9,1.8,,,,,,,,,,,,,83.6,,,,79.9,81.8,22.03407547,11.87237326,8.925614134,27.89445519,18.77487775,7.20732076,5.375042915,,9.560306381,,,,,,,,,,0.853535249,0.975777917,0.929222005,0.917542701,,,,0.923092787,1.084951581,18.77242625,21.48510367,18.21683198,16.61826521,27.52891779,17.91947633,14.68328536,17.80038912,11.75040081,16.065855,13.206931,14.650268,35.9178534,,87.05000305,50.1,81.2,85.9,60.3,88.8,88.0,83.5,98.6,16.5,3.666106216,,,,,,466.4814304,,,,,,485.8032126,,,,,,470.0726628,88.9552772,88.01679015,90.25282264,88.68537545,89.24142122,91.563797,89.42357451,91.47642851,,,,,,,,,,,,,,7.5,,,5.168358914,,,,,,,,,,,,,,5.822765827,15.26701164,10.46763039
2013,34273.0,,,,,,,,,,,,,,,,99.999,77.0626944,64.62674652,69.2801092,79.94943339,48.071404,71.710892,85.125191,74.51832185,44.38972408,71.05286121,70.55298686,65.17922878,76.7026186,70.30636668,75.3737092,70.0314286,70.96518874,22.21455225,20.34590182,18.6,,,,,,,,,,1.0,2.6,1.8,,,,,,,,,,,,,83.9,,,,80.3,82.1,18.91192021,12.93601729,7.522849836,23.94309175,16.03494815,5.728580676,4.99774456,,9.097957022,,,,,,,,,,0.747423972,1.095050292,0.738742349,0.865302925,,,,0.805101938,0.660410972,18.77242625,21.48510367,18.21683198,16.61826521,27.52891779,17.91947633,14.68328536,22.00217215,11.75040081,14.950292,12.028752,13.502465,28.53952512,,83.44999695,45.2,78.0,82.0,55.6,85.9,84.9,80.0,96.8,20.0,3.834079883,,,,,,,,,,,,,,,,,,,88.9552772,88.01679015,90.25282264,88.68537545,89.24142122,91.563797,90.35049896,91.47642851,,,,,,,,,,,,,,7.6,,,4.840027076,,,,,,,,,,,,67.77,,5.694673538,12.27543163,8.922305107
